date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:40	1516331/1516331	---M--	200	added ('OK')	application/pdf	etag:%2217232b-5c34d47706fcf%22	https://pk.madi.ru/uploads/files/2021/05/27/1622111574_OPOP_13_03_03_%c2%abDvigatelivnutrennegosgoraniya%c2%bb_bDVS.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/27/1622111574_OPOP_13_03_03_%c2%abDvigatelivnutrennegosgoraniya%c2%bb_bDVS.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:11:47	1695975/1695975	---M--	200	added ('OK')	application/pdf	etag:%2219e0e7-5c34d4a60f071%22	https://pk.madi.ru/uploads/files/2021/05/27/1622111653_OPOP_13_04_03_%c2%abEnergeticheskoemashinostroenie%c2%bb_mDVS.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/27/1622111653_OPOP_13_04_03_%c2%abEnergeticheskoemashinostroenie%c2%bb_mDVS.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:11:50	893724/893724	---M--	200	added ('OK')	application/pdf	etag:%22da31c-5c34d4a627711%22	https://pk.madi.ru/uploads/files/2021/05/27/1622111692_OPOP_20_04_01_%c2%abInghenernayazaschitaokrughayuscheysredyvdoroghno-transportnomkomplekse%c2%bb_mZS.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/27/1622111692_OPOP_20_04_01_%c2%abInghenernayazaschitaokrughayuscheysredyvdoroghno-transportnomkomplekse%c2%bb_mZS.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:11:51	877873/877873	---M--	200	added ('OK')	application/pdf	etag:%22d6531-5c34d4a626389%22	https://pk.madi.ru/uploads/files/2021/05/27/1622111647_OPOP_20_04_01_%c2%abUstoychivyygorodskoytransport%c2%bb_mUGT.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/27/1622111647_OPOP_20_04_01_%c2%abUstoychivyygorodskoytransport%c2%bb_mUGT.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:04	490455/490455	---M--	200	added ('OK')	application/pdf	etag:%2277bd7-5c08eeb17ce48%22	https://pk.madi.ru/uploads/files/2021/04/22/1619094960_1589541239_Tehnosfernayabezopasnosty.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/04/22/1619094960_1589541239_Tehnosfernayabezopasnosty.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:10	163456/163456	---M--	200	added ('OK')	image/jpeg	etag:%2227e80-5b06e0d8e2951%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113112_bakalavriat_1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113112_bakalavriat_1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:10	24398589/24398589	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%221744afd-5b34af0e3e76a%22	https://pk.madi.ru/uploads/files/2020/11/04/1604509378_15.04.02GPProgramma2019.docx	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2020/11/04/1604509378_15.04.02GPProgramma2019.docx	(from https://pk.madi.ru/105-programma-vstupitelnyh-ekzamenov.html)
17:12:11	41352/41352	---M--	200	added ('OK')	image/jpeg	etag:%22a188-5b06e0d8e5449%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113112_bakalavriat_1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113112_bakalavriat_1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:13	2102042/2102042	---M--	200	added ('OK')	application/pdf	etag:%2220131a-5c08eeb16c4a8%22	https://pk.madi.ru/uploads/files/2021/04/22/1619095018_1589541236_Kaf.Teploenergetikaiavtotraktoryedvigateli.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/04/22/1619095018_1589541236_Kaf.Teploenergetikaiavtotraktoryedvigateli.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:15	43765/43765	---M--	200	added ('OK')	image/jpeg	etag:%22aaf5-5b06e0d8e5831%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113096_bakalavriat_2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113096_bakalavriat_2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:18	186827/186827	---M--	200	added ('OK')	image/jpeg	etag:%222d9cb-5b06e0d8d9cb1%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113044_bakalavriat_4.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113044_bakalavriat_4.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:19	40522/40522	---M--	200	added ('OK')	image/jpeg	etag:%229e4a-5b06e0d8e3509%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113044_bakalavriat_4.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113044_bakalavriat_4.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:21	640488/640488	---M--	200	added ('OK')	image/jpeg	etag:%229c5e8-5b06e0d8edd01%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113096_bakalavriat_2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113096_bakalavriat_2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:22	41173/41173	---M--	200	added ('OK')	image/jpeg	etag:%22a0d5-5b06e0d8e3121%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113084_bakalavriat_8.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113084_bakalavriat_8.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:23	197235/197235	---M--	200	added ('OK')	image/jpeg	etag:%2230273-5b06e0d8d94e1%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113084_bakalavriat_8.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113084_bakalavriat_8.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:26	41690/41690	---M--	200	added ('OK')	image/jpeg	etag:%22a2da-5b06e0d8e3121%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113065_bakalavriat_9.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113065_bakalavriat_9.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:27	415616/415616	---M--	200	added ('OK')	image/jpeg	etag:%2265780-5b06e0d8d8d11%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113065_bakalavriat_9.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113065_bakalavriat_9.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:28	45507/45507	---M--	200	added ('OK')	image/jpeg	etag:%22b1c3-5b06e0d8e2951%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113058_bakalavriat_11.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113058_bakalavriat_11.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:28	256379/256379	---M--	200	added ('OK')	image/jpeg	etag:%223e97b-5b06e0d8d6601%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113058_bakalavriat_11.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113058_bakalavriat_11.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:30	201214/201214	---M--	200	added ('OK')	image/jpeg	etag:%22311fe-5b06e0d8da099%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113126_bakalavriat_12.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113126_bakalavriat_12.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:32	42806/42806	---M--	200	added ('OK')	image/jpeg	etag:%22a736-5b06e0d8e3509%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113126_bakalavriat_12.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113126_bakalavriat_12.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:34	41936/41936	---M--	200	added ('OK')	image/jpeg	etag:%22a3d0-5b06e0d8e4891%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113102_bakalavry_1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113102_bakalavry_1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:34	243536/243536	---M--	200	added ('OK')	image/jpeg	etag:%223b750-5b06e0d8deeb9%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113102_bakalavry_1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113102_bakalavry_1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:37	49794/49794	---M--	200	added ('OK')	image/jpeg	etag:%22c282-5b06e0d8e5061%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113054_bakalavry_2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113054_bakalavry_2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:39	263535/263535	---M--	200	added ('OK')	image/jpeg	etag:%224056f-5b06e0d8e11e1%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113054_bakalavry_2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113054_bakalavry_2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:40	38139/38139	---M--	200	added ('OK')	image/jpeg	etag:%2294fb-5b06e0d8e3cd9%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113098_dvs_bakalavriat_ris-01.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113098_dvs_bakalavriat_ris-01.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:44	387190/387190	---M--	200	added ('OK')	image/jpeg	etag:%225e876-5b06e0d8db809%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113098_dvs_bakalavriat_ris-01.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113098_dvs_bakalavriat_ris-01.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:45	34975/34975	---M--	200	added ('OK')	image/jpeg	etag:%22889f-5b06e0d8e38f1%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113121_dvs_bakalavriat_ris-07.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113121_dvs_bakalavriat_ris-07.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:46	259361/259361	---M--	200	added ('OK')	image/jpeg	etag:%223f521-5b06e0d8dac51%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113121_dvs_bakalavriat_ris-07.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113121_dvs_bakalavriat_ris-07.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:49	40656/40656	---M--	200	added ('OK')	image/jpeg	etag:%229ed0-5b06e0d8e3cd9%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113125_magistratura_1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113125_magistratura_1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:52	364780/364780	---M--	200	added ('OK')	image/jpeg	etag:%22590ec-5b06e0d8dbbf1%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113125_magistratura_1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113125_magistratura_1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:52	42461/42461	---M--	200	added ('OK')	image/jpeg	etag:%22a5dd-5b06e0d8e40c1%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113051_magistratura_2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113051_magistratura_2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:55	80041/80041	---M--	200	added ('OK')	image/jpeg	etag:%22138a9-5b06e0d8da099%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113100_magistratura_5.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113100_magistratura_5.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:56	431536/431536	---M--	200	added ('OK')	image/jpeg	etag:%22695b0-5b06e0d8dd749%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113051_magistratura_2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113051_magistratura_2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:12:58	34327/34327	---M--	200	added ('OK')	image/jpeg	etag:%228617-5b06e0d8e3509%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113100_magistratura_5.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113100_magistratura_5.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:01	126134/126134	---M--	200	added ('OK')	image/jpeg	etag:%221ecb6-5b06e0d8e0a11%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113112_magistratura_6.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113112_magistratura_6.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:02	40862/40862	---M--	200	added ('OK')	image/jpeg	etag:%229f9e-5b06e0d8e5061%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113112_magistratura_6.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113112_magistratura_6.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:06	143853/143853	---M--	200	added ('OK')	image/jpeg	etag:%22231ed-5b06e0d8dead1%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113056_magistry.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113056_magistry.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:06	40744/40744	---M--	200	added ('OK')	image/jpeg	etag:%229f28-5b06e0d8e4891%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113056_magistry.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113056_magistry.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:07	94795/94795	---M--	200	added ('OK')	image/jpeg	etag:%221724b-5b06e0d8da481%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113086_risunok1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113086_risunok1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:08	33865/33865	---M--	200	added ('OK')	image/jpeg	etag:%228449-5b06e0d8e38f1%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113086_risunok1.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113086_risunok1.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:10	88145/88145	---M--	200	added ('OK')	image/jpeg	etag:%2215851-5b06e0d8e0a11%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113078_risunok2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113078_risunok2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:13	34207/34207	---M--	200	added ('OK')	image/jpeg	etag:%22859f-5b06e0d8e4c79%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113078_risunok2.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113078_risunok2.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:17	65667/65667	---M--	200	added ('OK')	image/png	etag:%2210083-5b06e0d8e5c19%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113075_risunok2.png	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113075_risunok2.png	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:18	91849/91849	---M--	200	added ('OK')	image/jpeg	etag:%22166c9-5b06e0d8e2569%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113124_risunok3.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113124_risunok3.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:19	39498/39498	---M--	200	added ('OK')	image/jpeg	etag:%229a4a-5b06e0d8e5449%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113124_risunok3.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113124_risunok3.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:22	104701/104701	---M--	200	added ('OK')	image/jpeg	etag:%22198fd-5b06e0d8de301%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113074_risunok5.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113074_risunok5.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:22	37229/37229	---M--	200	added ('OK')	image/jpeg	etag:%22916d-5b06e0d8e44a9%22	https://pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113074_risunok5.jpg	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/thumbs/1485113074_risunok5.jpg	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:33	1399932/1399932	---M--	200	added ('OK')	image/png	etag:%22155c7c-5b06e0d8ef471%22	https://pk.madi.ru/uploads/images/22-01-2017/1485113075_risunok2.png	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/images/22-01-2017/1485113075_risunok2.png	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:35	33032/33032	---MC-	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2014:13:33%20GMT	https://pk.madi.ru/22-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/22-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:41	32894/32894	---MC-	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2014:13:36%20GMT	https://pk.madi.ru/24-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/24-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:43	902371/902371	---M--	200	added ('OK')	application/pdf	etag:%22dc4e3-5c33b59b2f030%22	https://pk.madi.ru/uploads/files/2021/05/26/1622034630_OPOP_09.03.01_bCUS.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622034630_OPOP_09.03.01_bCUS.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:46	10327389/10327389	---M--	200	added ('OK')	application/pdf	etag:%229d955d-5c08eeb190e98%22	https://pk.madi.ru/uploads/files/2021/04/22/1619095035_1589541214_kaf.Elektrotehnikaielektrooborudovanie.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/04/22/1619095035_1589541214_kaf.Elektrotehnikaielektrooborudovanie.pdf	(from https://pk.madi.ru/17-energo-ekologicheskiy-fakultet-eef.html)
17:13:48	33809/33809	---MC-	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2014:13:44%20GMT	https://pk.madi.ru/25-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/25-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:50	978699/978699	---M--	200	added ('OK')	application/pdf	etag:%22eef0b-5c33b59b36560%22	https://pk.madi.ru/uploads/files/2021/05/26/1622034560_OPOP_15.03.01_bTV.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622034560_OPOP_15.03.01_bTV.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:54	35703/35703	---MC-	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2014:13:51%20GMT	https://pk.madi.ru/26-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/26-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:56	1056127/1056127	---M--	200	added ('OK')	application/pdf	etag:%22101d7f-5c33b59b29658%22	https://pk.madi.ru/uploads/files/2021/05/26/1622034585_OPOP_23.03.02_pDM.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622034585_OPOP_23.03.02_pDM.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:58	31734/31734	---MC-	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2014:13:54%20GMT	https://pk.madi.ru/27-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/27-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm-napravlen.html	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:13:59	798006/798006	---M--	200	added ('OK')	application/pdf	etag:%22c2d36-5c33b59b2c920%22	https://pk.madi.ru/uploads/files/2021/05/26/1622034593_OPOP_23.03.03_bSM.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622034593_OPOP_23.03.03_bSM.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:14:12	1089410/1089410	---M--	200	added ('OK')	application/pdf	etag:%22109f82-5c33b8c604fe0%22	https://pk.madi.ru/uploads/files/2021/05/26/1622035467_OPOP_23.05.01_sDM.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622035467_OPOP_23.05.01_sDM.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:14:15	916565/916565	---M--	200	added ('OK')	application/pdf	etag:%22dfc55-5c33ba09d115a%22	https://pk.madi.ru/uploads/files/2021/05/26/1622035777_OPOP_15.04.01_mTM.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622035777_OPOP_15.04.01_mTM.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:14:15	1075901/1075901	---M--	200	added ('OK')	application/pdf	etag:%22106abd-5c33b8c6fccb8%22	https://pk.madi.ru/uploads/files/2021/05/26/1622035424_OPOP_23.05.02_sAM.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622035424_OPOP_23.05.02_sAM.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:14:17	921342/921342	---M--	200	added ('OK')	application/pdf	etag:%22e0efe-5c33ba0ac6b0a%22	https://pk.madi.ru/uploads/files/2021/05/26/1622035787_OPOP_15.04.04_mALS.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622035787_OPOP_15.04.04_mALS.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:14:22	884565/884565	---M--	200	added ('OK')	application/pdf	etag:%22d7f55-5c33ba09da9b2%22	https://pk.madi.ru/uploads/files/2021/05/26/1622035787_OPOP_23.04.02_mPR.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622035787_OPOP_23.04.02_mPR.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
17:14:25	836127/836127	---M--	200	added ('OK')	application/pdf	etag:%22cc21f-5c33ba09cf21a%22	https://pk.madi.ru/uploads/files/2021/05/26/1622035847_OPOP_23.04.02_mDM.pdf	C:/Users/79164/Desktop/MyWebsites/Madi/pk.madi.ru/uploads/files/2021/05/26/1622035847_OPOP_23.04.02_mDM.pdf	(from https://pk.madi.ru/21-fakultet-dorozhnyh-i-tehnologicheskih-mashin-fdm.html)
